termo,coef,se_cluster,ci_low,ci_high,p_valor,q_fdr_estrato,espec,n,n_clusters,r2,outcome_medio
cod_curso_5,-0.08445433287007484,0.07859123379506688,-0.23849032060897307,0.0695816548688234,0.28255275172729855,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
cod_curso_6,0.2517333130915008,0.07862365921604322,0.0976337726953054,0.40583285348769627,0.0013659541563463518,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
cod_curso_7,-0.19574451064769383,0.0497387351324923,-0.29323064014395583,-0.09825838115143185,8.303952367394435e-05,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
cod_curso_8,0.316867130247474,0.05926347906292749,0.20071284568559256,0.4330214148093554,8.95465349295023e-08,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
cod_curso_9,-0.11680677135233526,0.05523459373396848,-0.22506458577161523,-0.008548956933055296,0.0344521647302541,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
estoque_por_10k,0.0008317163369313005,0.0010298588221071474,-0.0011867698635595508,0.0028502025374221515,0.4193195714896968,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
estrato_capital,0.07513133190077942,0.12513550009885197,-0.1701297414803788,0.32039240528193763,0.5482398068611021,0.5482398068611021,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
estrato_interior_proximo_polo,0.08048638266436002,0.05399144798856584,-0.025334910866396568,0.18630767619511662,0.13603380032383372,0.20405070048575058,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
estrato_metropolitano,0.20198643393693036,0.08464409401418192,0.03608705816511143,0.3678858097087493,0.017018734465847174,0.05105620339754152,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
faixa_FAIXA 2,0.021869075746522592,0.05006647825602361,-0.07625941846804142,0.11999756996108661,0.6622558478825553,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
faixa_FAIXA 3,-0.06782446811846704,0.06983780226667761,-0.20470404532058492,0.06905510908365084,0.33146299093259946,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
ivs_2010,-0.039733332630874606,0.2854728912649417,-0.5992499180726794,0.5197832528109301,0.8893045474914761,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
log_pop,0.04413720902386633,0.024406454841217267,-0.0036985634552227573,0.09197298150295541,0.07054059700739741,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_AM,0.222846614280642,0.09376584958676346,0.03906892611078572,0.4066243024504983,0.017471662645469965,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_BA,0.3292107663762514,0.07589263589209441,0.18046393333593452,0.4779575994165683,1.4388419315714444e-05,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_CE,0.38469899139826186,0.08544966922424398,0.217220717227883,0.5521772655686408,6.730000110443928e-06,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_GO,0.23894591017454564,0.11367409057272049,0.016148786676669385,0.46174303367242187,0.03555098577704517,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_MA,0.3099170173282907,0.0793571250952374,0.15437991022498568,0.46545412443159573,9.409073026636825e-05,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
