amostra,escala,competencia,fase,beta,se_cluster,ci_low,ci_high,p_valor,se_cluster_gl_fe,ci_low_gl_fe,ci_high_gl_fe,p_valor_gl_fe,referencia,n_obs,n_celulas,n_clusters,n_parametros_fe_absorvidos,q_fdr_bh,q_fdr_bh_gl_fe,familia_fdr
confirmatoria_587,nivel,202603,POS_ADMIN,0.5001997255486577,0.23401243502089414,0.03964788131590419,0.9607515697814111,0.0333827608956619,0.2468805893129593,0.014322508369149944,0.9860769427281654,0.043659408261306376,False,15262,587,295,1547,0.2781896741305159,0.36382840217755313,25_coeficientes_de_evento_confirmatoria_587_nivel
confirmatoria_587,nivel,202604,POS_ADMIN,0.6462849047434562,0.25684069867724646,0.14080553806247953,1.151764271424433,0.012392320841311495,0.27096416070081597,0.11300963703984612,1.1795601724470663,0.01770657507971061,False,15262,587,295,1547,0.16778549171702425,0.2380209265073545,25_coeficientes_de_evento_confirmatoria_587_nivel
confirmatoria_587,nivel,202605,POS_ADMIN,0.6585876970861053,0.2647707944189843,0.13750138106299814,1.1796740131092125,0.01342283933736194,0.2793303259853814,0.10884726653497978,1.2083281276372309,0.01904167412058836,False,15262,587,295,1547,0.16778549171702425,0.2380209265073545,25_coeficientes_de_evento_confirmatoria_587_nivel
confirmatoria_587,nivel,202606,POS_ADMIN,0.45208693402460964,0.32096937818557153,-0.17960188649643016,1.0837757545456495,0.1600382611086408,0.3386192243621278,-0.21433794317782673,1.118511811227046,0.18287993691420001,False,15262,587,295,1547,0.5651628270417809,0.6226733855448636,25_coeficientes_de_evento_confirmatoria_587_nivel
confirmatoria_587,nivel,202607,POS_ADMIN,0.481045302059179,0.33674667141583065,-0.18169426793826365,1.1437848720566217,0.15420720259924012,0.355264098170231,-0.21813778018761293,1.1802283843059709,0.17676034361422083,False,15262,587,295,1547,0.5651628270417809,0.6226733855448636,25_coeficientes_de_evento_confirmatoria_587_nivel
ampliada_1184,nivel,202406,PRE,-0.3248079984074807,0.2284639118415782,-0.7740706171187005,0.1244546203037391,0.155961502269743,0.237516561217687,-0.7918721899456829,0.14225619313072146,0.17230010408555735,False,30784,1184,368,2300,0.25993583711623836,0.2871668401425956,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202407,PRE,-0.2626598814346717,0.23672982540761098,-0.7281769971681239,0.20285723429878044,0.26792621187104976,0.24611000317401718,-0.7466226378530938,0.2213028749837504,0.28656236673154006,False,30784,1184,368,2300,0.33490776483881224,0.35820295841442507,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202408,PRE,-0.33406965381473314,0.1907321612698055,-0.7091347113715782,0.04099540374211197,0.08069308433601041,0.19828972853198332,-0.7239962815509708,0.05585697392150463,0.09288593780249296,False,30784,1184,368,2300,0.16811059236668835,0.19351237042186034,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202409,PRE,-0.6812755764641392,0.4126905564745306,-1.4928104863964484,0.13025933346816998,0.09963188354377453,0.4290429986544831,-1.524966729090846,0.16241557616256763,0.11317102708932852,False,30784,1184,368,2300,0.17791407775674023,0.20209111980237235,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202410,PRE,-0.3253861863698992,0.19065591645821572,-0.7003013123973318,0.049528939657533466,0.08872983348292254,0.19821046259753652,-0.7151569416928656,0.06438456895306721,0.10152546379849328,False,30784,1184,368,2300,0.17063429515946643,0.195241276535564,25_coeficientes_de_evento_ampliada_1184_nivel
