ciclo_chamada,amostra,desfecho,n_pares,media_acima,media_abaixo,diferenca,erro_padrao_pareado,ic95_convencional_inferior,ic95_convencional_superior,discordantes_favoraveis,discordantes_contrarios,p_exato_pareado_bicaudal,classificacao_inferencial
2025_C1_CH1_E_CH2,gap_1_ac,homologacao_mesma_celula,36,0.6388888888888888,0.0,0.6388888888888888,0.08118935126220327,0.474065743201988,0.8037120345757897,23,0,2.384185791015625e-07,SENSIBILIDADE
2025_C1_CH1_E_CH2,gap_1_ac,ativo_mesma_celula_snapshot,36,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.09759000729485333,0.13521508580604277,0.5314515808606238,14,2,0.004180908203125,SENSIBILIDADE
2025_C1_CH1_E_CH2,gap_positivo_ate_2_ac,homologacao_mesma_celula,74,0.581081081081081,0.0,0.581081081081081,0.05774600244608328,0.46599346417440857,0.6961686979877535,43,0,2.2737367544323206e-13,SENSIBILIDADE
2025_C1_CH1_E_CH2,gap_positivo_ate_2_ac,ativo_mesma_celula_snapshot,74,0.4189189189189189,0.06756756756756757,0.35135135135135137,0.06784467427065254,0.2161371105230075,0.48656559217969525,30,4,6.16488978266716e-06,SENSIBILIDADE
2025_C1_CH1_E_CH2,qualquer_gap_positivo_ac,homologacao_mesma_celula,100,0.58,0.0,0.58,0.04960449637488583,0.48157391741804456,0.6784260825819554,58,0,6.938893903907228e-18,SENSIBILIDADE
2025_C1_CH1_E_CH2,qualquer_gap_positivo_ac,ativo_mesma_celula_snapshot,100,0.41,0.05,0.36,0.05599422769673259,0.24889530421315353,0.47110469578684644,40,4,1.7051434042514302e-08,SENSIBILIDADE
2025_C1_CH1_E_CH2,empate_descritivo_nao_causal,homologacao_mesma_celula,76,0.6578947368421053,0.013157894736842105,0.6447368421052632,0.05835146796337751,0.5284947570862261,0.7609789271243003,50,1,4.618527782440651e-14,DESCRITIVO_CONTAMINADO_POR_DESEMPATES
2025_C1_CH1_E_CH2,empate_descritivo_nao_causal,ativo_mesma_celula_snapshot,76,0.47368421052631576,0.039473684210526314,0.4342105263157895,0.06578947368421052,0.3031511740787999,0.5652698785527791,36,3,3.608874976634979e-08,DESCRITIVO_CONTAMINADO_POR_DESEMPATES
