cnes,ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_cnes,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao
2465469,211400,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MA,NORDESTE
2465787,320520,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,ES,SUDESTE
2468972,170255,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,TO,NORTE
2469499,170220,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,TO,NORTE
2471663,510629,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MT,CENTRO-OESTE
2473577,240710,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,RN,NORDESTE
2476487,240310,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RN,NORDESTE
2481073,230410,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
2485729,320120,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
2487438,290070,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,BA,NORDESTE
2487616,291950,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
2491249,420380,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
2491710,421870,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2494442,320520,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
2495015,510340,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MT,CENTRO-OESTE
2495228,110028,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,RO,NORTE
2496046,110004,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,RO,NORTE
2496534,110018,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,RO,NORTE
2504332,420930,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2504502,250370,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
2504537,251620,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,True,PB,NORDESTE
2506858,520870,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,GO,CENTRO-OESTE
2513838,421320,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2520524,291840,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
2521792,421580,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SC,SUL
2522411,420290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2522691,420820,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2525933,293290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
2527693,231310,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
2527707,230760,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
2533057,291980,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
2534460,510250,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MT,CENTRO-OESTE
2534789,521460,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,GO,CENTRO-OESTE
2536838,500460,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
2536935,500710,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
2537192,421820,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2537788,420420,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2537826,421290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2538180,421050,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2538571,421600,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2543044,421360,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2552930,110004,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,RO,NORTE
2553155,421690,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2555840,421170,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
2558017,420940,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2558289,500500,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MS,CENTRO-OESTE
2558459,500060,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,False,MS,CENTRO-OESTE
2558610,500380,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MS,CENTRO-OESTE
2560771,420900,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2560852,231340,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,CE,NORDESTE
2561328,231360,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,CE,NORDESTE
2561336,230530,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,CE,NORDESTE
2587335,411520,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,True,PR,SUL
2594277,420460,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2595265,411440,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,PR,SUL
2600331,251130,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
2602083,291610,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
2613379,251600,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
2613476,250370,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
2627418,292100,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,BA,NORDESTE
2639262,260110,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2651505,500450,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
2651610,500660,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
2652099,420530,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2655411,510340,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MT,CENTRO-OESTE
2655802,510263,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MT,CENTRO-OESTE
2658372,420500,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
2659069,290320,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
2659417,500110,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MS,CENTRO-OESTE
2664984,421210,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2665883,420280,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2672839,421770,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2676060,250400,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,PB,NORDESTE
2679477,110001,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,RO,NORTE
2679647,221100,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,True,PI,NORDESTE
2691515,420140,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2691884,420690,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
2695839,230930,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
2702983,260600,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2704587,330380,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
2710498,500570,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
2710935,500370,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MS,CENTRO-OESTE
2711613,261160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PE,NORDESTE
2711885,260620,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2711958,260950,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2712008,261640,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,PE,NORDESTE
2712032,260890,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2712040,260990,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PE,NORDESTE
2726971,221100,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PI,NORDESTE
2726998,221100,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PI,NORDESTE
2733676,410550,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PR,SUL
2735989,410550,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PR,SUL
2743469,411520,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,True,PR,SUL
2743477,411520,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,PR,SUL
2749149,355330,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
2749319,355410,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
2751011,352920,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
2756951,500830,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MS,CENTRO-OESTE
2757710,251140,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PB,NORDESTE
2758164,420460,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
2760924,317040,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MG,SUDESTE
2760940,312670,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
2761041,317070,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
2761203,312160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MG,SUDESTE
2765640,170930,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,TO,NORTE
2765667,170550,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,TO,NORTE
2772310,353870,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
2776006,315150,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
2777746,220840,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,PI,NORDESTE
2777789,221130,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PI,NORDESTE
2781700,410050,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,PR,SUL
2784602,352050,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SP,SUDESTE
2791676,350520,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,SP,SUDESTE
2792451,170240,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,TO,NORTE
2795299,316270,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
2795655,510792,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MT,CENTRO-OESTE
2796112,316935,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
2796562,316070,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
2796619,316290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
2798662,330350,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
2800950,240260,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RN,NORDESTE
2801914,293050,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
2802023,291920,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
2802090,292530,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
2802783,261160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PE,NORDESTE
2804042,290630,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,BA,NORDESTE
3021378,355100,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
3151794,130260,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,True,AM,NORTE
3210243,130340,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,AM,NORTE
3285391,221100,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PI,NORDESTE
3654826,170210,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,TO,NORTE
3663051,170210,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,TO,NORTE
3819590,431130,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
3821978,290570,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,BA,NORDESTE
3956369,292740,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
3972925,290320,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
3983730,261160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PE,NORDESTE
4001303,110020,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,RO,NORTE
4014111,241120,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RN,NORDESTE
4014138,241120,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RN,NORDESTE
4028155,291840,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
4028759,292150,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
4029607,292360,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
4044916,320530,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,ES,SUDESTE
4068823,500720,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,MS,CENTRO-OESTE
4089189,330550,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,RJ,SUDESTE
4394445,270030,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AL,NORDESTE
4412710,270430,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,AL,NORDESTE
4446321,292740,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,BA,NORDESTE
4607767,291955,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,BA,NORDESTE
4736346,290070,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,BA,NORDESTE
5018110,230580,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
5061989,410830,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PR,SUL
5200105,351880,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
5356067,260790,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,PE,NORDESTE
5366828,350410,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
5384117,432140,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
5412447,330240,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
5498465,150613,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,False,PA,NORTE
5597501,150060,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,PA,NORTE
5616298,270800,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,AL,NORDESTE
5717256,330455,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
5749018,420840,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
5828856,221100,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PI,NORDESTE
5844843,311730,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,MG,SUDESTE
5860490,352900,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
5878640,330040,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,RJ,SUDESTE
5903394,330070,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
6042414,261110,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,PE,NORDESTE
6048692,420910,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
6069134,330452,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
6095666,350570,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
6200702,330023,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
6426190,500330,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MS,CENTRO-OESTE
6431569,261070,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,PE,NORDESTE
6559379,260290,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,False,PE,NORDESTE
6599877,110004,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,True,RO,NORTE
6683134,421720,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
6697054,311340,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
6823351,320140,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
6848710,231290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,CE,NORDESTE
6853781,510840,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,False,MT,CENTRO-OESTE
6854729,420200,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
6908268,261160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PE,NORDESTE
6922902,210120,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MA,NORDESTE
6995462,330455,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
7041624,330455,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
7042671,270730,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AL,NORDESTE
7068336,110020,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,RO,NORTE
7082886,311940,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
7105088,421620,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
7257406,320500,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
7274351,420550,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
7286082,420420,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SC,SUL
7349270,510340,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MT,CENTRO-OESTE
7354746,330010,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
7366108,314330,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,False,MG,SUDESTE
7373465,354870,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,SP,SUDESTE
7557523,320240,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
7621442,320530,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
7666772,250890,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,PB,NORDESTE
7753470,270930,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AL,NORDESTE
7958838,261160,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,PE,NORDESTE
9031103,150172,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,1,0,False,PA,NORTE
9141839,317010,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MG,SUDESTE
9209352,510340,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,3,0,True,MT,CENTRO-OESTE
9461493,150130,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PA,NORTE
9491619,330150,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
9543856,420290,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
9681752,310350,1,anestesiologia,225151,principal,imediata_pura,imediata_pura,1,True,1,2,0,False,MG,SUDESTE
9923837,270430,1,anestesiologia,225151,principal,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,True,AL,NORDESTE
2010631,270630,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AL,NORDESTE
2012030,130260,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,1,0,False,AM,NORTE
2012677,130260,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,1,0,False,AM,NORTE
2012804,130423,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,AM,NORTE
2013258,130250,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,3,0,False,AM,NORTE
2013282,130014,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,3,0,False,AM,NORTE
2013614,130180,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,AM,NORTE
