ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_municipal,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao
500240,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500325,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500330,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500370,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,3,0,0,False,MS,CENTRO-OESTE
500380,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500570,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500660,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500720,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MS,CENTRO-OESTE
500830,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,MS,CENTRO-OESTE
510250,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,MT,CENTRO-OESTE
510320,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MT,CENTRO-OESTE
510629,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MT,CENTRO-OESTE
520110,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
520450,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
520540,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
520870,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
520995,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521130,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521150,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521250,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521450,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521460,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521880,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,GO,CENTRO-OESTE
530010,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,DF,CENTRO-OESTE
140010,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,RR,NORTE
210300,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MA,NORDESTE
211130,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,MA,NORDESTE
221100,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,PI,NORDESTE
231290,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,CE,NORDESTE
250750,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,PB,NORDESTE
251130,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,PB,NORDESTE
261160,12,oncologia_clinica,225121,generalizacao,imediata_pura|mista,excluido_regra_municipal,,False,4,4,0,False,PE,NORDESTE
270430,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,AL,NORDESTE
280350,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SE,NORDESTE
291080,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,BA,NORDESTE
293135,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,BA,NORDESTE
313170,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,MG,SUDESTE
317010,12,oncologia_clinica,225121,generalizacao,imediata_pura|mista,excluido_regra_municipal,,False,2,2,0,False,MG,SUDESTE
320520,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,ES,SUDESTE
330100,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,2,2,0,False,RJ,SUDESTE
330220,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,RJ,SUDESTE
330390,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,RJ,SUDESTE
330455,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,3,0,0,False,RJ,SUDESTE
352050,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SP,SUDESTE
354870,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SP,SUDESTE
354910,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SP,SUDESTE
410690,12,oncologia_clinica,225121,generalizacao,imediata_pura|mista,excluido_regra_municipal,,False,3,3,0,False,PR,SUL
420420,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
420460,12,oncologia_clinica,225121,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SC,SUL
420540,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
420820,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
420930,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
421360,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
421720,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,SC,SUL
431440,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,2,2,0,False,RS,SUL
431560,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,RS,SUL
431690,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,RS,SUL
500830,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,MS,CENTRO-OESTE
520110,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,GO,CENTRO-OESTE
520870,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,2,2,0,False,GO,CENTRO-OESTE
530010,12,oncologia_clinica,225121,generalizacao,mista,excluido_regra_municipal,,False,3,3,0,False,DF,CENTRO-OESTE
110004,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,RO,NORTE
110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,5,0,0,False,RO,NORTE
110030,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,RO,NORTE
150060,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PA,NORTE
150140,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,PA,NORTE
160030,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,AP,NORTE
170210,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,TO,NORTE
210300,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,MA,NORDESTE
210900,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MA,NORDESTE
211130,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,4,4,0,False,MA,NORDESTE
220220,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PI,NORDESTE
221100,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,3,3,0,False,PI,NORDESTE
230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,5,0,0,False,CE,NORDESTE
231140,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,CE,NORDESTE
240325,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,RN,NORDESTE
240800,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,RN,NORDESTE
240810,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,RN,NORDESTE
240940,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,RN,NORDESTE
260110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
260120,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
260410,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,PE,NORDESTE
260790,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
260940,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,PE,NORDESTE
261070,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
261110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,5,0,0,False,PE,NORDESTE
261220,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,PE,NORDESTE
261390,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,PE,NORDESTE
270430,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,4,0,0,False,AL,NORDESTE
280350,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SE,NORDESTE
291080,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,BA,NORDESTE
291480,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,BA,NORDESTE
292740,24,medicina_intensiva,225150,generalizacao,imediata_pura|mista,excluido_regra_municipal,,False,3,3,0,False,BA,NORDESTE
310560,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MG,SUDESTE
310620,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,MG,SUDESTE
313630,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MG,SUDESTE
314800,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,MG,SUDESTE
317010,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,MG,SUDESTE
320120,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,ES,SUDESTE
320520,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,ES,SUDESTE
410690,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,2,0,0,False,PR,SUL
420360,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SC,SUL
420540,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,3,0,0,False,SC,SUL
420930,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SC,SUL
421660,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,SC,SUL
500830,24,medicina_intensiva,225150,generalizacao,imediata_pura|mista,excluido_regra_municipal,,False,2,2,0,False,MS,CENTRO-OESTE
510340,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,3,3,0,False,MT,CENTRO-OESTE
520110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521150,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_municipal,,False,1,0,0,False,GO,CENTRO-OESTE
521450,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,1,1,0,False,GO,CENTRO-OESTE
530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_municipal,,False,5,5,0,False,DF,CENTRO-OESTE
